country,time,popcit_less_300k,popcit_less_300k_is_forecast,popcit_300_500k,popcit_300_500k_is_forecast,popcit_500k_1m,popcit_500k_1m_is_forecast,popcit_1_5m,popcit_1_5m_is_forecast,popcit_5_10m,popcit_5_10m_is_forecast,popcit_more_10m,popcit_more_10m_is_forecast
afg,1950,465127,False,0,False,0,False,0,False,0,False,0,False
afg,1955,587818,False,0,False,0,False,0,False,0,False,0,False
afg,1960,755797,False,0,False,0,False,0,False,0,False,0,False
afg,1965,615541,False,368809,False,0,False,0,False,0,False,0,False
afg,1970,823542,False,471891,False,0,False,0,False,0,False,0,False
afg,1975,1043168,False,0,False,674254,False,0,False,0,False,0,False
afg,1980,1141254,False,0,False,977824,False,0,False,0,False,0,False
afg,1985,998507,False,0,False,0,False,1239961,False,0,False,0,False
afg,1990,1044627,False,0,False,0,False,1549320,False,0,False,0,False
afg,1995,1768876,False,0,False,0,False,1928694,False,0,False,0,False
afg,2000,2035173,False,0,False,0,False,2401109,False,0,False,0,False
afg,2005,2449912,False,336746,False,0,False,2905178,False,0,False,0,False
afg,2010,2805786,False,742189,False,0,False,3289005,False,0,False,0,False
afg,2015,3351101,False,1292927,False,0,False,3723543,False,0,False,0,False
afg,2020,3740821,True,803720,True,1138264,True,4221532,True,0,True,0,True
afg,2025,4418819,True,397226,True,2011569,True,4877024,True,0,True,0,True
afg,2030,5211501,True,476899,True,2392359,True,0,True,5737138,True,0,True
afg,2035,5813839,True,322289,True,2325133,True,1057573,True,6760500,True,0,True
ago,1950,344543,False,0,False,0,False,0,False,0,False,0,False
ago,1955,455428,False,0,False,0,False,0,False,0,False,0,False
ago,1960,588842,False,0,False,0,False,0,False,0,False,0,False
ago,1965,460559,False,315108,False,0,False,0,False,0,False,0,False
ago,1970,554306,False,459225,False,0,False,0,False,0,False,0,False
ago,1975,871011,False,0,False,598504,False,0,False,0,False,0,False
ago,1980,1398461,False,0,False,771349,False,0,False,0,False,0,False
ago,1985,2183906,False,0,False,0,False,1034661,False,0,False,0,False
ago,1990,2720794,False,326355,False,0,False,1473848,False,0,False,0,False
ago,1995,3820640,False,415532,False,0,False,2066306,False,0,False,0,False
ago,2000,4636017,False,769987,False,0,False,2828820,False,0,False,0,False
ago,2005,5473666,False,1100984,False,502724,False,3872050,False,0,False,0,False
ago,2010,6024987,False,2092444,False,552957,False,0,False,5300466,False,0,False
ago,2015,6639605,False,1594694,False,2418240,False,0,False,7023206,False,0,False
ago,2020,8166970,True,736509,True,4703676,True,0,True,8329798,True,0,True
ago,2025,9997988,True,370189,True,5404007,True,1047806,True,0,True,10027897,True
ago,2030,11996812,True,447067,True,3255486,True,4609003,True,0,True,12128764,True
ago,2035,14260356,True,0,True,1263088,True,8672893,True,0,True,14495112,True
alb,1950,259305,False,0,False,0,False,0,False,0,False,0,False
alb,1955,381458,False,0,False,0,False,0,False,0,False,0,False
alb,1960,502359,False,0,False,0,False,0,False,0,False,0,False
alb,1965,592158,False,0,False,0,False,0,False,0,False,0,False
alb,1970,682607,False,0,False,0,False,0,False,0,False,0,False
alb,1975,788758,False,0,False,0,False,0,False,0,False,0,False
alb,1980,905234,False,0,False,0,False,0,False,0,False,0,False
alb,1985,1040849,False,0,False,0,False,0,False,0,False,0,False
alb,1990,1195379,False,0,False,0,False,0,False,0,False,0,False
alb,1995,1208874,False,0,False,0,False,0,False,0,False,0,False
alb,2000,967801,False,335336,False,0,False,0,False,0,False,0,False
alb,2005,1067130,False,371803,False,0,False,0,False,0,False,0,False
alb,2010,1125163,False,408697,False,0,False,0,False,0,False,0,False
alb,2015,1229713,False,449298,False,0,False,0,False,0,False,0,False
alb,2020,1333650,True,493712,True,0,True,0,True,0,True,0,True
alb,2025,1413129,True,0,True,535702,True,0,True,0,True,0,True
alb,2030,1472944,True,0,True,565301,True,0,True,0,True,0,True
alb,2035,1508791,True,0,True,581626,True,0,True,0,True,0,True
are,1950,37925,False,0,False,0,False,0,False,0,False,0,False
are,1955,51385,False,0,False,0,False,0,False,0,False,0,False
are,1960,68086,False,0,False,0,False,0,False,0,False,0,False
are,1965,116866,False,0,False,0,False,0,False,0,False,0,False
are,1970,187928,False,0,False,0,False,0,False,0,False,0,False
are,1975,442351,False,0,False,0,False,0,False,0,False,0,False
are,1980,841303,False,0,False,0,False,0,False,0,False,0,False
are,1985,765500,False,344611,False,0,False,0,False,0,False,0,False
are,1990,666946,False,803545,False,0,False,0,False,0,False,0,False
are,1995,564520,False,703610,False,649755,False,0,False,0,False,0,False
are,2000,662409,False,457054,False,1411935,False,0,False,0,False,0,False
are,2005,1167818,False,0,False,1331687,False,1267755,False,0,False,0,False
are,2010,2890617,False,376929,False,1812318,False,1874729,False,0,False,0,False
are,2015,2144447,False,819864,False,0,False,4878572,False,0,False,0,False
are,2020,1493382,True,392066,True,610887,True,6045809,True,0,True,0,True
are,2025,1183497,True,733903,True,666376,True,6623312,True,0,True,0,True
are,2030,1246481,True,784796,True,715618,True,7118396,True,0,True,0,True
are,2035,1322568,True,834756,True,761299,True,7573034,True,0,True,0,True
arg,1950,5055934,False,429249,False,554483,False,0,False,5166140,False,0,False
arg,1955,5804324,False,346637,False,1119838,False,0,False,5910271,False,0,False
arg,1960,6108802,False,1030649,False,1276658,False,0,False,6761837,False,0,False
arg,1965,6861588,False,1166803,False,1440785,False,0,False,7548511,False,0,False
arg,1970,7233236,False,1634535,False,1626024,False,0,False,8416170,False,0,False
arg,1975,7994403,False,1122034,False,2846637,False,0,False,9143219,False,0,False
arg,1980,8952174,False,1290842,False,2123758,False,1009521,False,9919781,False,0,False
arg,1985,9896562,False,1476493,False,1826898,False,2118497,False,0,False,10523442,False
arg,1990,11412926,False,1111325,False,2513760,False,2283987,False,0,False,11147566,False
arg,1995,12468072,False,1529734,False,2652411,False,2396204,False,0,False,11806407,False
arg,2000,12952371,False,2302121,False,2775448,False,2499948,False,0,False,12503871,False
arg,2005,13509890,False,2283967,False,3488351,False,2631386,False,0,False,13329540,False
arg,2010,13565171,False,3076032,False,3784621,False,2779894,False,0,False,14245871,False
arg,2015,14401534,False,2560960,False,4048007,False,4012324,False,0,False,14705533,False
arg,2020,15419867,True,2749572,True,4319998,True,4276691,True,0,True,15153729,True
arg,2025,15623842,True,3527928,True,3526512,True,5579917,True,0,True,15752275,True
arg,2030,16292808,True,3700060,True,3695186,True,5849411,True,0,True,16456115,True
arg,2035,16937766,True,3344743,True,3335876,True,7106448,True,0,True,17127741,True
arm,1950,204557,False,341432,False,0,False,0,False,0,False,0,False
arm,1955,286959,False,431494,False,0,False,0,False,0,False,0,False
arm,1960,423200,False,0,False,537759,False,0,False,0,False,0,False
arm,1965,582265,False,0,False,647706,False,0,False,0,False,0,False
arm,1970,733457,False,0,False,778158,False,0,False,0,False,0,False
arm,1975,890760,False,0,False,911195,False,0,False,0,False,0,False
arm,1980,1005785,False,0,False,0,False,1041587,False,0,False,0,False
arm,1985,1115225,False,0,False,0,False,1122840,False,0,False,0,False
arm,1990,1210934,False,0,False,0,False,1174524,False,0,False,0,False
arm,1995,982810,False,0,False,0,False,1142480,False,0,False,0,False
arm,2000,873689,False,0,False,0,False,1111301,False,0,False,0,False
arm,2005,819014,False,0,False,0,False,1087153,False,0,False,0,False
arm,2010,759768,False,0,False,0,False,1065597,False,0,False,0,False
arm,2015,768886,False,0,False,0,False,1071265,False,0,False,0,False
arm,2020,774279,True,0,True,0,True,1086275,True,0,True,0,True
arm,2025,781918,True,0,True,0,True,1100237,True,0,True,0,True
arm,2030,791868,True,0,True,0,True,1113926,True,0,True,0,True
arm,2035,804100,True,0,True,0,True,1130102,True,0,True,0,True
atg,1950,13921,False,0,False,0,False,0,False,0,False,0,False
atg,1955,18455,False,0,False,0,False,0,False,0,False,0,False
atg,1960,21945,False,0,False,0,False,0,False,0,False,0,False
atg,1965,22252,False,0,False,0,False,0,False,0,False,0,False
atg,1970,22692,False,0,False,0,False,0,False,0,False,0,False
atg,1975,24503,False,0,False,0,False,0,False,0,False,0,False
atg,1980,25424,False,0,False,0,False,0,False,0,False,0,False
atg,1985,24438,False,0,False,0,False,0,False,0,False,0,False
atg,1990,23628,False,0,False,0,False,0,False,0,False,0,False
atg,1995,25002,False,0,False,0,False,0,False,0,False,0,False
atg,2000,26853,False,0,False,0,False,0,False,0,False,0,False
atg,2005,26078,False,0,False,0,False,0,False,0,False,0,False
atg,2010,24837,False,0,False,0,False,0,False,0,False,0,False
atg,2015,24981,False,0,False,0,False,0,False,0,False,0,False
atg,2020,25682,True,0,True,0,True,0,True,0,True,0,True
atg,2025,26823,True,0,True,0,True,0,True,0,True,0,True
atg,2030,28408,True,0,True,0,True,0,True,0,True,0,True
atg,2035,30468,True,0,True,0,True,0,True,0,True,0,True
aus,1950,2093145,False,1181754,False,0,False,3021901,False,0,False,0,False
aus,1955,2455939,False,855334,False,517881,False,3480390,False,0,False,0,False
aus,1960,2819280,False,409131,False,1174821,False,3985893,False,0,False,0,False
aus,1965,3103054,False,482918,False,1395332,False,4457959,False,0,False,0,False
aus,1970,2953674,False,0,False,2442614,False,5391586,False,0,False,0,False
aus,1975,3087332,False,0,False,1753129,False,6887253,False,0,False,0,False
aus,1980,3413297,False,0,False,1893457,False,7225909,False,0,False,0,False
aus,1985,3746896,False,0,False,0,False,9714806,False,0,False,0,False
aus,1990,3807032,False,308226,False,0,False,10443727,False,0,False,0,False
aus,1995,3348110,False,936689,False,0,False,11062080,False,0,False,0,False
aus,2000,3660441,False,1119225,False,0,False,11280427,False,0,False,0,False
aus,2005,3970516,False,1249253,False,0,False,11898665,False,0,False,0,False
aus,2010,4106033,False,1119456,False,566112,False,13050691,False,0,False,0,False
aus,2015,3902938,False,1495186,False,633243,False,14365164,False,0,False,0,False
aus,2020,3631445,True,1894770,True,699226,True,15678264,True,0,True,0,True
aus,2025,3816946,True,1994859,True,752570,True,6130308,True,10640674,True,0,True
aus,2030,4032378,True,1599722,True,1310858,True,6494888,True,11302315,True,0,True
aus,2035,4251907,True,1164575,True,1907565,True,6855423,True,11930897,True,0,True
aut,1950,2796257,False,0,False,0,False,1615058,False,0,False,0,False
aut,1955,2840418,False,0,False,0,False,1620880,False,0,False,0,False
aut,1960,2949463,False,0,False,0,False,1626724,False,0,False,0,False
aut,1965,3124862,False,0,False,0,False,1624321,False,0,False,0,False
aut,1970,3284379,False,0,False,0,False,1620537,False,0,False,0,False
aut,1975,3407920,False,0,False,0,False,1582652,False,0,False,0,False
aut,1980,3437343,False,0,False,0,False,1538780,False,0,False,0,False
aut,1985,3361851,False,0,False,0,False,1534855,False,0,False,0,False
aut,1990,3323925,False,0,False,0,False,1539106,False,0,False,0,False
aut,1995,3377505,False,0,False,0,False,1544082,False,0,False,0,False
aut,2000,3309486,False,0,False,0,False,1549227,False,0,False,0,False
aut,2005,3213255,False,0,False,0,False,1640995,False,0,False,0,False
aut,2010,3096616,False,0,False,0,False,1730649,False,0,False,0,False
aut,2015,3173948,False,0,False,0,False,1834982,False,0,False,0,False
aut,2020,3229416,True,0,True,0,True,1929944,True,0,True,0,True
aut,2025,3020278,True,312198,True,0,True,2005497,True,0,True,0,True
aut,2030,3127461,True,324323,True,0,True,2079587,True,0,True,0,True
aut,2035,3237822,True,335887,True,0,True,2153584,True,0,True,0,True
aze,1950,441048,False,0,False,896761,False,0,False,0,False,0,False
aze,1955,726018,False,0,False,939529,False,0,False,0,False,0,False
aze,1960,1046145,False,0,False,0,False,1005297,False,0,False,0,False
aze,1965,1217742,False,0,False,0,False,1132029,False,0,False,0,False
aze,1970,1316126,False,0,False,0,False,1274298,False,0,False,0,False
aze,1975,1515626,False,0,False,0,False,1429085,False,0,False,0,False
aze,1980,1671858,False,0,False,0,False,1574287,False,0,False,0,False
aze,1985,1905975,False,0,False,0,False,1660424,False,0,False,0,False
aze,1990,2159459,False,0,False,0,False,1733452,False,0,False,0,False
aze,1995,2293699,False,0,False,0,False,1765543,False,0,False,0,False
aze,2000,2067654,False,300343,False,0,False,1805977,False,0,False,0,False
aze,2005,2300104,False,305878,False,0,False,1867301,False,0,False,0,False
aze,2010,2133660,False,628331,False,0,False,2061843,False,0,False,0,False
aze,2015,2395508,False,660312,False,0,False,2206320,False,0,False,0,False
aze,2020,2659489,True,694998,True,0,True,2341443,True,0,True,0,True
aze,2025,2867140,True,737743,True,0,True,2496495,True,0,True,0,True
aze,2030,3047080,True,785185,True,0,True,2659070,True,0,True,0,True
aze,2035,3229168,True,832979,True,0,True,2821010,True,0,True,0,True
bdi,1950,39974,False,0,False,0,False,0,False,0,False,0,False
bdi,1955,48001,False,0,False,0,False,0,False,0,False,0,False
bdi,1960,57866,False,0,False,0,False,0,False,0,False,0,False
bdi,1965,70605,False,0,False,0,False,0,False,0,False,0,False
bdi,1970,98327,False,0,False,0,False,0,False,0,False,0,False
bdi,1975,129408,False,0,False,0,False,0,False,0,False,0,False
bdi,1980,178649,False,0,False,0,False,0,False,0,False,0,False
bdi,1985,245514,False,0,False,0,False,0,False,0,False,0,False
bdi,1990,339609,False,0,False,0,False,0,False,0,False,0,False
bdi,1995,429900,False,0,False,0,False,0,False,0,False,0,False
bdi,2000,197988,False,329831,False,0,False,0,False,0,False,0,False
bdi,2005,283914,False,412026,False,0,False,0,False,0,False,0,False
bdi,2010,376645,False,0,False,556326,False,0,False,0,False,0,False
bdi,2015,481000,False,0,False,750911,False,0,False,0,False,0,False
bdi,2020,623590,True,0,True,0,True,1012996,True,0,True,0,True
bdi,2025,796547,True,0,True,0,True,1350147,True,0,True,0,True
bdi,2030,1020143,True,0,True,0,True,1760099,True,0,True,0,True
bdi,2035,1306022,True,0,True,0,True,2262634,True,0,True,0,True
bel,1950,4349785,False,774975,False,1360987,False,1414671,False,0,False,0,False
bel,1955,4549804,False,777856,False,1397371,False,1449246,False,0,False,0,False
bel,1960,4775902,False,780749,False,1434856,False,1484676,False,0,False,0,False
bel,1965,5032816,False,780585,False,1457671,False,1524767,False,0,False,0,False
bel,1970,5218029,False,779142,False,1474305,False,1567635,False,0,False,0,False
bel,1975,5349553,False,779194,False,1493245,False,1610209,False,0,False,0,False
bel,1980,5467120,False,779601,False,1512658,False,1653780,False,0,False,0,False
bel,1985,5530192,False,780728,False,1525852,False,1676195,False,0,False,0,False
bel,1990,5628102,False,782159,False,1538274,False,1695478,False,0,False,0,False
bel,1995,5807425,False,783816,False,1551747,False,1714984,False,0,False,0,False
bel,2000,5818266,False,801893,False,1583903,False,1782747,False,0,False,0,False
bel,2005,5982563,False,820497,False,1616745,False,1853147,False,0,False,0,False
bel,2010,6265488,False,839661,False,1650315,False,1926348,False,0,False,0,False
bel,2015,6501776,False,859398,False,667452,False,3019611,False,0,False,0,False
bel,2020,6716086,True,879841,True,677589,True,3123259,True,0,True,0,True
bel,2025,6820342,True,898278,True,688582,True,3206383,True,0,True,0,True
bel,2030,6931974,True,913958,True,700035,True,3265472,True,0,True,0,True
bel,2035,7031349,True,927634,True,710487,True,3314457,True,0,True,0,True
ben,1950,111784,False,0,False,0,False,0,False,0,False,0,False
ben,1955,156746,False,0,False,0,False,0,False,0,False,0,False
ben,1960,225522,False,0,False,0,False,0,False,0,False,0,False
ben,1965,329541,False,0,False,0,False,0,False,0,False,0,False
ben,1970,486086,False,0,False,0,False,0,False,0,False,0,False
ben,1975,715214,False,0,False,0,False,0,False,0,False,0,False
ben,1980,679123,False,337106,False,0,False,0,False,0,False,0,False
ben,1985,905590,False,412036,False,0,False,0,False,0,False,0,False
ben,1990,1213180,False,0,False,503649,False,0,False,0,False,0,False
ben,1995,1593403,False,0,False,577370,False,0,False,0,False,0,False
ben,2000,1989485,False,0,False,642413,False,0,False,0,False,0,False
ben,2005,2180670,False,386307,False,669246,False,0,False,0,False,0,False
ben,2010,2747680,False,0,False,1216592,False,0,False,0,False,0,False
ben,2015,3393025,False,0,False,1439608,False,0,False,0,False,0,False
ben,2020,3419583,True,701331,True,691949,True,1056440,True,0,True,0,True
ben,2025,3755974,True,1186907,True,757989,True,1375217,True,0,True,0,True
ben,2030,4487656,True,885315,True,1421948,True,1665979,True,0,True,0,True
ben,2035,5315533,True,468655,True,1209321,True,3030675,True,0,True,0,True
bfa,1950,164385,False,0,False,0,False,0,False,0,False,0,False
bfa,1955,191862,False,0,False,0,False,0,False,0,False,0,False
bfa,1960,226977,False,0,False,0,False,0,False,0,False,0,False
bfa,1965,268985,False,0,False,0,False,0,False,0,False,0,False
bfa,1970,323163,False,0,False,0,False,0,False,0,False,0,False
bfa,1975,390628,False,0,False,0,False,0,False,0,False,0,False
bfa,1980,600776,False,0,False,0,False,0,False,0,False,0,False
bfa,1985,529623,False,423537,False,0,False,0,False,0,False,0,False
bfa,1990,679767,False,0,False,537441,False,0,False,0,False,0,False
bfa,1995,859847,False,0,False,666861,False,0,False,0,False,0,False
bfa,2000,785791,False,364668,False,920808,False,0,False,0,False,0,False
bfa,2005,1104545,False,458630,False,0,False,1327553,False,0,False,0,False
bfa,2010,1515449,False,0,False,586535,False,1742041,False,0,False,0,False
bfa,2015,2030296,False,0,False,755191,False,2200368,False,0,False,0,False
bfa,2020,2645456,True,0,True,972124,True,2780331,True,0,True,0,True
bfa,2025,3348765,True,0,True,0,True,4764351,True,0,True,0,True
bfa,2030,3838613,True,332353,True,0,True,5992103,True,0,True,0,True
bfa,2035,4370054,True,767903,True,0,True,1939502,True,5481352,True,0,True
bgd,1950,1286879,False,335760,False,0,False,0,False,0,False,0,False
bgd,1955,1242606,False,731835,False,0,False,0,False,0,False,0,False
bgd,1960,1607168,False,359898,False,507921,False,0,False,0,False,0,False
bgd,1965,2144357,False,0,False,1323318,False,0,False,0,False,0,False
bgd,1970,2532058,False,309875,False,723324,False,1373718,False,0,False,0,False
bgd,1975,3303769,False,471849,False,0,False,3237843,False,0,False,0,False
bgd,1980,6866168,False,0,False,627393,False,4605492,False,0,False,0,False
bgd,1985,8847245,False,354133,False,789629,False,6314964,False,0,False,0,False
bgd,1990,10887761,False,0,False,1506167,False,2022825,False,6620697,False,0,False
bgd,1995,12799207,False,318652,False,605660,False,3695461,False,8332474,False,0,False
bgd,2000,14841237,False,680354,False,678334,False,4555779,False,0,False,10284947,False
bgd,2005,19047330,False,1443862,False,731689,False,4899216,False,0,False,12330879,False
bgd,2010,23193489,False,1904841,False,1314075,False,5204147,False,0,False,14730537,False
bgd,2015,28069880,False,2002147,False,2080048,False,5555880,False,0,False,17597177,False
bgd,2020,32566334,True,2145844,True,4077091,True,0,True,5019824,True,21005860,True
bgd,2025,36256665,True,1845789,True,4388901,True,2039997,True,5653493,True,24652864,True
bgd,2030,40460315,True,1923032,True,3295400,True,4541924,True,6392580,True,28075660,True
bgd,2035,43827674,True,2561004,True,4173761,True,5052177,True,7109655,True,31233651,True
bgr,1950,1478106,False,0,False,521938,False,0,False,0,False,0,False
bgr,1955,1819905,False,0,False,615880,False,0,False,0,False,0,False
bgr,1960,2217469,False,0,False,708061,False,0,False,0,False,0,False
bgr,1965,2956543,False,0,False,805615,False,0,False,0,False,0,False
bgr,1970,3560961,False,0,False,888449,False,0,False,0,False,0,False
bgr,1975,4052975,False,0,False,977004,False,0,False,0,False,0,False
bgr,1980,4120601,False,318704,False,0,False,1074414,False,0,False,0,False
bgr,1985,3974996,False,640713,False,0,False,1181474,False,0,False,0,False
bgr,1990,4030000,False,647901,False,0,False,1190742,False,0,False,0,False
bgr,1995,3859902,False,651252,False,0,False,1168445,False,0,False,0,False
bgr,2000,3727384,False,654714,False,0,False,1128266,False,0,False,0,False
bgr,2005,3599797,False,654833,False,0,False,1168854,False,0,False,0,False
bgr,2010,3470295,False,667368,False,0,False,1215983,False,0,False,0,False
bgr,2015,3378007,False,676820,False,0,False,1255741,False,0,False,0,False
bgr,2020,3290438,True,681631,True,0,True,1280968,True,0,True,0,True
bgr,2025,3211579,True,681459,True,0,True,1286460,True,0,True,0,True
bgr,2030,3124869,True,678867,True,0,True,1278525,True,0,True,0,True
bgr,2035,3020711,True,675307,True,0,True,1268804,True,0,True,0,True
bhr,1950,74453,False,0,False,0,False,0,False,0,False,0,False
bhr,1955,100895,False,0,False,0,False,0,False,0,False,0,False
bhr,1960,133710,False,0,False,0,False,0,False,0,False,0,False
bhr,1965,154630,False,0,False,0,False,0,False,0,False,0,False
bhr,1970,178111,False,0,False,0,False,0,False,0,False,0,False
bhr,1975,226495,False,0,False,0,False,0,False,0,False,0,False
bhr,1980,309868,False,0,False,0,False,0,False,0,False,0,False
bhr,1985,365554,False,0,False,0,False,0,False,0,False,0,False
bhr,1990,437115,False,0,False,0,False,0,False,0,False,0,False
bhr,1995,498245,False,0,False,0,False,0,False,0,False,0,False
bhr,2000,587336,False,0,False,0,False,0,False,0,False,0,False
bhr,2005,786221,False,0,False,0,False,0,False,0,False,0,False
bhr,2010,1099822,False,0,False,0,False,0,False,0,False,0,False
bhr,2015,780008,False,440935,False,0,False,0,False,0,False,0,False
bhr,2020,572745,True,312342,True,634508,True,0,True,0,True,0,True
bhr,2025,578191,True,357392,True,743066,True,0,True,0,True,0,True
bhr,2030,618806,True,391800,True,817889,True,0,True,0,True,0,True
bhr,2035,654707,True,416652,True,869902,True,0,True,0,True,0,True
bhs,1950,41192,False,0,False,0,False,0,False,0,False,0,False
bhs,1955,49566,False,0,False,0,False,0,False,0,False,0,False
bhs,1960,65401,False,0,False,0,False,0,False,0,False,0,False
bhs,1965,88715,False,0,False,0,False,0,False,0,False,0,False
bhs,1970,113068,False,0,False,0,False,0,False,0,False,0,False
bhs,1975,132250,False,0,False,0,False,0,False,0,False,0,False
bhs,1980,153998,False,0,False,0,False,0,False,0,False,0,False
bhs,1985,179943,False,0,False,0,False,0,False,0,False,0,False
bhs,1990,204654,False,0,False,0,False,0,False,0,False,0,False
bhs,1995,226812,False,0,False,0,False,0,False,0,False,0,False
bhs,2000,244291,False,0,False,0,False,0,False,0,False,0,False
bhs,2005,270701,False,0,False,0,False,0,False,0,False,0,False
bhs,2010,297422,False,0,False,0,False,0,False,0,False,0,False
bhs,2015,320094,False,0,False,0,False,0,False,0,False,0,False
bhs,2020,338674,True,0,True,0,True,0,True,0,True,0,True
bhs,2025,48643,True,307748,True,0,True,0,True,0,True,0,True
bhs,2030,49430,True,323261,True,0,True,0,True,0,True,0,True
bhs,2035,50969,True,336193,True,0,True,0,True,0,True,0,True
bih,1950,363664,False,0,False,0,False,0,False,0,False,0,False
bih,1955,474882,False,0,False,0,False,0,False,0,False,0,False
bih,1960,614172,False,0,False,0,False,0,False,0,False,0,False
bih,1965,806729,False,0,False,0,False,0,False,0,False,0,False
bih,1970,1022891,False,0,False,0,False,0,False,0,False,0,False
bih,1975,1246861,False,0,False,0,False,0,False,0,False,0,False
bih,1980,1172940,False,312694,False,0,False,0,False,0,False,0,False
bih,1985,1322895,False,328077,False,0,False,0,False,0,False,0,False
bih,1990,1412806,False,339061,False,0,False,0,False,0,False,0,False
bih,1995,1227882,False,341017,False,0,False,0,False,0,False,0,False
bih,2000,1255113,False,341355,False,0,False,0,False,0,False,0,False
bih,2005,1320840,False,341694,False,0,False,0,False,0,False,0,False
bih,2010,1353686,False,342033,False,0,False,0,False,0,False,0,False
bih,2015,1325651,False,342373,False,0,False,0,False,0,False,0,False
bih,2020,1371721,True,343089,True,0,True,0,True,0,True,0,True
bih,2025,1419824,True,348404,True,0,True,0,True,0,True,0,True
bih,2030,1465550,True,358387,True,0,True,0,True,0,True,0,True
bih,2035,1506950,True,368701,True,0,True,0,True,0,True,0,True
blr,1950,2031825,False,0,False,0,False,0,False,0,False,0,False
blr,1955,1837974,False,413598,False,0,False,0,False,0,False,0,False
blr,1960,2101226,False,0,False,550710,False,0,False,0,False,0,False
blr,1965,2547964,False,0,False,718938,False,0,False,0,False,0,False
blr,1970,3019493,False,0,False,931566,False,0,False,0,False,0,False
blr,1975,3261047,False,334732,False,0,False,1119925,False,0,False,0,False
blr,1980,3421421,False,701783,False,0,False,1319711,False,0,False,0,False
blr,1985,3567454,False,1113800,False,0,False,1481151,False,0,False,0,False
blr,1990,3926170,False,1197447,False,0,False,1617544,False,0,False,0,False
blr,1995,4052477,False,1182983,False,0,False,1653763,False,0,False,0,False
blr,2000,3768060,False,1482421,False,0,False,1700376,False,0,False,0,False
blr,2005,3378924,False,1808029,False,0,False,1774585,False,0,False,0,False
blr,2010,3381300,False,1842427,False,0,False,1849991,False,0,False,0,False
blr,2015,3414904,False,1437222,False,523818,False,1945223,False,0,False,0,False
blr,2020,3386138,True,1511805,True,557589,True,2028104,True,0,True,0,True
blr,2025,3391422,True,1551390,True,575827,True,2070934,True,0,True,0,True
blr,2030,3399006,True,1564191,True,581211,True,2086212,True,0,True,0,True
blr,2035,3396385,True,1564432,True,581326,True,2086462,True,0,True,0,True
blz,1950,38104,False,0,False,0,False,0,False,0,False,0,False
blz,1955,43673,False,0,False,0,False,0,False,0,False,0,False
blz,1960,49741,False,0,False,0,False,0,False,0,False,0,False
blz,1965,55692,False,0,False,0,False,0,False,0,False,0,False
blz,1970,62268,False,0,False,0,False,0,False,0,False,0,False
blz,1975,66858,False,0,False,0,False,0,False,0,False,0,False
blz,1980,71175,False,0,False,0,False,0,False,0,False,0,False
blz,1985,79853,False,0,False,0,False,0,False,0,False,0,False
blz,1990,89021,False,0,False,0,False,0,False,0,False,0,False
blz,1995,96084,False,0,False,0,False,0,False,0,False,0,False
blz,2000,112275,False,0,False,0,False,0,False,0,False,0,False
blz,2005,128360,False,0,False,0,False,0,False,0,False,0,False
blz,2010,145456,False,0,False,0,False,0,False,0,False,0,False
blz,2015,163139,False,0,False,0,False,0,False,0,False,0,False
blz,2020,183182,True,0,True,0,True,0,True,0,True,0,True
blz,2025,205478,True,0,True,0,True,0,True,0,True,0,True
blz,2030,229676,True,0,True,0,True,0,True,0,True,0,True
blz,2035,255936,True,0,True,0,True,0,True,0,True,0,True
bol,1950,726153,False,319640,False,0,False,0,False,0,False,0,False
bol,1955,812567,False,375117,False,0,False,0,False,0,False,0,False
bol,1960,917556,False,440242,False,0,False,0,False,0,False,0,False
bol,1965,1040675,False,0,False,516628,False,0,False,0,False,0,False
bol,1970,1185903,False,0,False,606294,False,0,False,0,False,0,False
bol,1975,1357979,False,0,False,711523,False,0,False,0,False,0,False
bol,1980,1394654,False,324144,False,821704,False,0,False,0,False,0,False
bol,1985,1364860,False,829321,False,943809,False,0,False,0,False,0,False
bol,1990,1614537,False,495706,False,616172,False,1084100,False,0,False,0,False
bol,1995,1808269,False,0,False,1427245,False,1240160,False,0,False,0,False
bol,2000,1953650,False,0,False,734909,False,2464202,False,0,False,0,False
bol,2005,2250778,False,0,False,855143,False,2749878,False,0,False,0,False
bol,2010,2601911,False,0,False,985799,False,3000992,False,0,False,0,False
bol,2015,2921691,False,0,False,0,False,4413302,False,0,False,0,False
bol,2020,2902560,True,318022,True,0,True,4874392,True,0,True,0,True
bol,2025,2859875,True,678513,True,0,True,5348880,True,0,True,0,True
bol,2030,3115884,True,742720,True,0,True,5841697,True,0,True,0,True
bol,2035,3375135,True,806022,True,0,True,6339025,True,0,True,0,True
bra,1950,12192998,False,1303462,False,660569,False,5360233,False,0,False,0,False
bra,1955,15400253,False,971580,False,2585828,False,6731172,False,0,False,0,False
bra,1960,19801983,False,1642582,False,2334447,False,9536576,False,0,False,0,False
bra,1965,24721895,False,1854670,False,1505990,False,3515789,False,11016824,False,0,False
bra,1970,28794032,False,714097,False,3786851,False,5589893,False,14411009,False,0,False
bra,1975,33203073,False,2315807,False,4510476,False,8039194,False,17347445,False,0,False
bra,1980,37037860,False,3841313,False,3832475,False,13735307,False,8783870,False,12089454,False
bra,1985,43886148,False,4693775,False,6269445,False,17300901,False,9241709,False,13394815,False
bra,1990,51212822,False,5489060,False,5530579,False,23698240,False,9697487,False,14775840,False
