country,time,gini,gini_is_forecast,lex,lex_is_forecast,gdp_pcap,gdp_pcap_is_forecast
afg,1800,30.5,False,28.21,False,560.88817,False
afg,1801,30.5,False,28.2,False,560.88817,False
afg,1802,30.5,False,28.19,False,560.88817,False
afg,1803,30.5,False,28.18,False,560.88817,False
afg,1804,30.5,False,28.17,False,560.88817,False
afg,1805,30.5,False,28.16,False,560.88817,False
afg,1806,30.5,False,28.15,False,560.88817,False
afg,1807,30.5,False,28.14,False,560.88817,False
afg,1808,30.5,False,28.13,False,560.88817,False
afg,1809,30.5,False,28.12,False,560.88817,False
afg,1810,30.5,False,28.11,False,560.88817,False
afg,1811,30.5,False,28.1,False,560.88817,False
afg,1812,30.5,False,28.09,False,560.88817,False
afg,1813,30.5,False,28.08,False,560.88817,False
afg,1814,30.5,False,28.07,False,560.88817,False
afg,1815,30.5,False,28.06,False,560.88817,False
afg,1816,30.5,False,28.05,False,560.88817,False
afg,1817,30.5,False,28.04,False,560.88817,False
afg,1818,30.5,False,28.03,False,560.88817,False
afg,1819,30.5,False,28.02,False,560.88817,False
afg,1820,30.5,False,28.01,False,560.88817,False
afg,1821,30.5,False,28.0,False,560.88817,False
afg,1822,30.5,False,27.99,False,562.15903,False
afg,1823,30.5,False,27.98,False,563.43277,False
afg,1824,30.5,False,27.97,False,564.7094,False
afg,1825,30.5,False,27.95,False,565.98893,False
afg,1826,30.5,False,27.94,False,567.27135,False
afg,1827,30.5,False,27.93,False,568.55668,False
afg,1828,30.5,False,27.92,False,569.84492,False
afg,1829,30.5,False,27.91,False,571.13607,False
afg,1830,30.5,False,27.9,False,572.43016,False
afg,1831,30.5,False,27.89,False,573.72717,False
afg,1832,30.5,False,27.88,False,575.02713,False
afg,1833,30.5,False,27.87,False,576.33003,False
afg,1834,30.5,False,27.86,False,577.63588,False
afg,1835,30.5,False,27.85,False,578.94469,False
afg,1836,30.5,False,27.84,False,580.25647,False
afg,1837,30.5,False,27.83,False,581.57122,False
afg,1838,30.5,False,27.82,False,582.88895,False
afg,1839,30.5,False,27.81,False,584.20966,False
afg,1840,30.5,False,27.8,False,585.53337,False
afg,1841,30.5,False,27.79,False,586.86007,False
afg,1842,30.5,False,27.78,False,588.18979,False
afg,1843,30.6,False,27.77,False,589.52251,False
afg,1844,30.7,False,27.76,False,590.85826,False
afg,1845,30.9,False,27.75,False,592.19703,False
afg,1846,31.2,False,27.74,False,593.53883,False
afg,1847,31.5,False,27.73,False,594.88367,False
afg,1848,31.9,False,27.72,False,596.23157,False
afg,1849,32.4,False,27.71,False,597.58251,False
afg,1850,33.0,False,27.7,False,598.93652,False
afg,1851,33.6,False,27.85,False,600.29359,False
afg,1852,34.3,False,28.01,False,601.65374,False
afg,1853,35.0,False,28.16,False,603.01697,False
afg,1854,35.8,False,28.31,False,604.38329,False
afg,1855,36.7,False,28.47,False,605.75271,False
afg,1856,37.7,False,28.62,False,607.12523,False
afg,1857,38.6,False,28.77,False,608.50086,False
afg,1858,39.6,False,28.93,False,609.8796,False
afg,1859,40.5,False,29.08,False,611.26147,False
afg,1860,41.5,False,29.23,False,612.64647,False
afg,1861,42.4,False,29.38,False,614.03461,False
afg,1862,43.4,False,29.54,False,615.4259,False
afg,1863,44.3,False,29.69,False,616.82033,False
afg,1864,45.0,False,29.84,False,618.21793,False
afg,1865,45.7,False,29.98,False,619.61869,False
afg,1866,46.2,False,30.13,False,621.02263,False
afg,1867,46.7,False,30.28,False,622.42974,False
afg,1868,47.0,False,30.44,False,623.84005,False
afg,1869,47.2,False,30.59,False,625.25355,False
afg,1870,49.58,False,30.74,False,626.67025,False
afg,1871,48.83,False,30.89,False,628.09017,False
afg,1872,48.09,False,31.04,False,629.5133,False
afg,1873,47.36,False,31.19,False,630.93966,False
afg,1874,46.64,False,31.34,False,632.36924,False
afg,1875,45.99,False,31.49,False,633.80207,False
afg,1876,45.29,False,31.64,False,635.23814,False
afg,1877,44.6,False,31.8,False,636.67747,False
afg,1878,43.93,False,31.95,False,638.12006,False
afg,1879,43.26,False,32.1,False,639.56591,False
afg,1880,42.61,False,32.25,False,641.01505,False
afg,1881,41.96,False,32.4,False,641.01505,False
afg,1882,41.32,False,32.55,False,649.11451,False
afg,1883,40.7,False,32.7,False,657.31632,False
afg,1884,40.08,False,32.85,False,665.62175,False
afg,1885,39.47,False,33.0,False,674.03213,False
afg,1886,38.95,False,33.14,False,682.54878,False
afg,1887,38.51,False,33.29,False,691.17304,False
afg,1888,38.16,False,33.44,False,699.90627,False
afg,1889,37.88,False,33.59,False,708.74985,False
afg,1890,37.69,False,33.74,False,717.70517,False
afg,1891,37.58,False,33.89,False,726.77364,False
afg,1892,37.55,False,34.04,False,735.9567,False
afg,1893,37.6,False,34.19,False,745.25578,False
afg,1894,37.73,False,34.34,False,754.67237,False
afg,1895,37.94,False,34.48,False,764.20794,False
afg,1896,38.23,False,34.63,False,773.86399,False
afg,1897,38.52,False,34.78,False,783.64205,False
afg,1898,38.81,False,34.93,False,793.54366,False
afg,1899,39.11,False,35.08,False,803.57038,False
afg,1900,39.4,False,35.22,False,813.72379,False
afg,1901,39.7,False,35.37,False,824.0055,False
afg,1902,40.0,False,35.52,False,834.41711,False
afg,1903,40.3,False,35.67,False,844.96029,False
afg,1904,40.61,False,35.81,False,855.63668,False
afg,1905,40.92,False,35.96,False,866.44797,False
afg,1906,41.22,False,36.1,False,877.39586,False
afg,1907,41.53,False,36.24,False,888.48208,False
afg,1908,41.84,False,36.39,False,899.70839,False
afg,1909,42.16,False,36.54,False,911.07654,False
afg,1910,42.48,False,36.68,False,922.58833,False
afg,1911,42.48,False,36.83,False,934.24558,False
afg,1912,42.48,False,36.98,False,946.05012,False
afg,1913,42.38,False,37.12,False,958.00382,False
afg,1914,42.27,False,37.27,False,970.10855,False
afg,1915,42.07,False,37.41,False,982.36624,False
afg,1916,41.86,False,37.56,False,994.7788,False
afg,1917,41.56,False,37.7,False,1007.34821,False
afg,1918,41.35,False,9.88,False,1020.07643,False
afg,1919,41.15,False,38.0,False,1032.96547,False
afg,1920,40.84,False,38.14,False,1046.01738,False
afg,1921,40.64,False,38.29,False,1059.2342,False
afg,1922,40.33,False,38.43,False,1072.61802,False
afg,1923,40.12,False,38.58,False,1086.17095,False
afg,1924,39.92,False,38.72,False,1099.89512,False
afg,1925,39.61,False,38.87,False,1113.79271,False
afg,1926,39.41,False,39.01,False,1127.8659,False
afg,1927,39.2,False,39.16,False,1142.1169,False
afg,1928,38.9,False,39.3,False,1156.54798,False
afg,1929,38.69,False,39.44,False,1171.16139,False
afg,1930,38.49,False,39.59,False,1185.95946,False
afg,1931,38.28,False,39.73,False,1200.9445,False
afg,1932,37.98,False,39.88,False,1216.11888,False
afg,1933,37.77,False,40.02,False,1231.485,False
afg,1934,37.57,False,40.16,False,1247.04527,False
afg,1935,37.36,False,40.31,False,1262.80215,False
afg,1936,37.16,False,40.45,False,1278.75813,False
afg,1937,36.95,False,40.59,False,1294.91572,False
afg,1938,36.75,False,40.74,False,1311.27746,False
afg,1939,36.54,False,40.88,False,1327.84594,False
afg,1940,36.34,False,41.02,False,1344.62377,False
afg,1941,36.03,False,41.2,False,1378.85821,False
afg,1942,35.83,False,41.37,False,1413.96428,False
afg,1943,35.62,False,41.53,False,1449.96414,False
afg,1944,35.42,False,41.7,False,1486.88058,False
afg,1945,35.21,False,41.88,False,1524.73692,False
afg,1946,35.11,False,42.04,False,1563.55708,False
afg,1947,35.01,False,42.21,False,1603.36562,False
afg,1948,34.9,False,42.37,False,1644.1877,False
afg,1949,34.8,False,42.54,False,1686.04911,False
afg,1950,34.8,False,42.72,False,1728.97632,False
afg,1951,34.8,False,42.92,False,1794.46875,False
afg,1952,34.9,False,43.14,False,1846.70542,False
afg,1953,35.11,False,43.45,False,1950.30793,False
afg,1954,35.21,False,43.34,False,1982.97202,False
afg,1955,35.31,False,43.88,False,2009.69896,False
afg,1956,35.42,False,44.07,False,2087.41861,False
afg,1957,35.42,False,44.29,False,2072.50459,False
afg,1958,35.31,False,44.5,False,2174.12672,False
afg,1959,35.21,False,44.73,False,2216.92745,False
afg,1960,34.9,False,45.03,False,2277.64036,False
afg,1961,34.5,False,45.28,False,2276.91597,False
afg,1962,33.98,False,45.51,False,2293.42252,False
afg,1963,33.47,False,45.69,False,2315.33328,False
afg,1964,32.96,False,45.91,False,2332.01208,False
afg,1965,32.45,False,46.13,False,2359.7174,False
afg,1966,31.94,False,46.3,False,2356.25955,False
afg,1967,31.53,False,46.48,False,2395.48053,False
afg,1968,31.22,False,46.68,False,2450.51402,False
afg,1969,31.22,False,46.87,False,2458.46521,False
afg,1970,31.53,False,47.08,False,2477.91301,False
afg,1971,31.94,False,47.26,False,2440.25031,False
afg,1972,32.35,False,47.27,False,2011.68454,False
afg,1973,32.65,False,47.33,False,2045.25421,False
afg,1974,32.86,False,47.41,False,2128.51845,False
afg,1975,32.96,False,47.55,False,2228.08567,False
afg,1976,32.96,False,47.72,False,2321.43011,False
afg,1977,32.96,False,47.87,False,2174.25243,False
afg,1978,32.96,False,46.42,False,2305.19982,False
afg,1979,32.96,False,44.68,False,2231.85597,False
afg,1980,32.86,False,43.68,False,2251.28484,False
afg,1981,32.75,False,44.34,False,2559.45808,False
afg,1982,32.86,False,44.06,False,2877.34176,False
afg,1983,33.27,False,42.27,False,3090.44526,False
afg,1984,33.78,False,39.9,False,3106.35151,False
afg,1985,34.5,False,42.03,False,3068.05058,False
afg,1986,35.52,False,43.27,False,3202.21084,False
afg,1987,36.24,False,45.88,False,2921.86758,False
afg,1988,36.85,False,48.51,False,2690.10628,False
afg,1989,37.26,False,52.73,False,2471.80006,False
afg,1990,37.57,False,53.83,False,2412.90304,False
afg,1991,37.57,False,53.76,False,2235.39988,False
afg,1992,37.67,False,54.24,False,2168.64015,False
afg,1993,37.67,False,54.4,False,1503.96807,False
afg,1994,37.67,False,53.89,False,1127.76933,False
afg,1995,37.67,False,54.33,False,1689.0634,False
afg,1996,37.67,False,54.69,False,1621.28448,False
afg,1997,37.67,False,54.46,False,1562.46326,False
afg,1998,37.67,False,53.34,False,1510.20513,False
afg,1999,37.67,False,54.73,False,1456.3727,False
afg,2000,37.67,False,54.73,False,1426.50934,False
afg,2001,37.67,False,54.83,False,1312.2368,False
afg,2002,37.67,False,55.54,False,1673.64821,False
afg,2003,37.67,False,56.5,False,1731.14825,False
afg,2004,37.67,False,57.14,False,1713.2018,False
afg,2005,37.67,False,57.63,False,1855.22812,False
afg,2006,37.67,False,58.0,False,1895.55139,False
afg,2007,37.67,False,58.5,False,2132.60481,False
afg,2008,37.67,False,59.18,False,2177.91615,False
afg,2009,37.67,False,59.9,False,2557.34077,False
afg,2010,37.67,False,60.46,False,2848.58606,False
afg,2011,37.67,False,61.02,False,2757.05259,False
afg,2012,37.67,False,61.43,False,2985.31914,False
afg,2013,37.67,False,61.93,False,3046.57993,False
afg,2014,37.67,False,61.93,False,3017.94254,False
afg,2015,37.67,False,61.91,False,2967.69207,False
afg,2016,37.67,False,62.03,False,2958.7854,False
afg,2017,37.67,False,62.9,False,2952.99892,False
afg,2018,37.67,False,62.73,False,2902.39211,False
afg,2019,37.67,False,63.33,False,2927.24514,False
afg,2020,38.27,False,62.34,False,2769.68575,False
afg,2021,38.99,True,61.75,False,2144.16657,False
afg,2022,39.53,True,62.64,False,1981.71017,False
afg,2023,39.93,True,63.99,False,1983.81262,False
afg,2024,40.24,True,64.81,True,2036.541,False
afg,2025,40.01,True,65.11,True,2092.54588,True
afg,2026,39.78,True,65.37,True,2150.09089,True
afg,2027,39.55,True,65.62,True,2209.21839,True
afg,2028,39.33,True,65.87,True,2275.49494,True
afg,2029,39.1,True,66.11,True,2343.75979,True
afg,2030,38.87,True,66.34,True,2414.07258,True
afg,2031,38.64,True,66.56,True,2460.28097,True
afg,2032,38.41,True,66.78,True,2507.71922,True
afg,2033,38.19,True,66.99,True,2556.423,True
afg,2034,38.19,True,67.2,True,2606.42896,True
afg,2035,38.19,True,67.4,True,2657.77482,True
afg,2036,38.19,True,67.6,True,2710.49931,True
afg,2037,38.19,True,67.79,True,2764.64228,True
afg,2038,38.19,True,67.98,True,2820.24467,True
afg,2039,38.19,True,68.16,True,2877.34854,True
afg,2040,38.19,True,68.34,True,2935.99708,True
afg,2041,38.19,True,68.52,True,2996.23469,True
afg,2042,38.19,True,68.7,True,3058.10692,True
afg,2043,38.19,True,68.86,True,3121.66057,True
afg,2044,38.19,True,69.03,True,3186.94363,True
afg,2045,38.19,True,69.2,True,3254.00537,True
afg,2046,38.19,True,69.37,True,3322.89634,True
afg,2047,38.19,True,69.53,True,3393.66835,True
afg,2048,38.19,True,69.69,True,3466.37456,True
afg,2049,38.19,True,69.84,True,3541.06942,True
afg,2050,38.19,True,70.0,True,3617.80875,True
afg,2051,,,70.15,True,3696.6497,True
afg,2052,,,70.29,True,3777.65084,True
afg,2053,,,70.45,True,3860.87207,True
afg,2054,,,70.6,True,3946.37472,True
afg,2055,,,70.75,True,4034.22152,True
afg,2056,,,70.9,True,4124.4766,True
afg,2057,,,71.06,True,4217.20554,True
afg,2058,,,71.19,True,4312.47532,True
afg,2059,,,71.34,True,4410.35434,True
afg,2060,,,71.48,True,4510.91244,True
afg,2061,,,71.63,True,4614.22088,True
afg,2062,,,71.76,True,4720.35234,True
afg,2063,,,71.91,True,4829.38089,True
afg,2064,,,72.06,True,4941.38201,True
afg,2065,,,72.2,True,5056.43256,True
afg,2066,,,72.35,True,5174.61078,True
afg,2067,,,72.48,True,5295.99623,True
afg,2068,,,72.62,True,5420.6698,True
afg,2069,,,72.78,True,5548.71366,True
afg,2070,,,72.92,True,5680.21126,True
afg,2071,,,73.05,True,5815.24725,True
afg,2072,,,73.2,True,5953.90747,True
afg,2073,,,73.35,True,6096.27888,True
afg,2074,,,73.49,True,6242.44955,True
afg,2075,,,73.63,True,6392.50854,True
afg,2076,,,73.77,True,6546.54591,True
afg,2077,,,73.91,True,6704.65262,True
afg,2078,,,74.06,True,6866.92043,True
afg,2079,,,74.19,True,7033.4419,True
afg,2080,,,74.34,True,7204.31023,True
afg,2081,,,74.49,True,7379.61922,True
afg,2082,,,74.63,True,7559.46316,True
afg,2083,,,74.78,True,7743.93674,True
afg,2084,,,74.91,True,7933.13492,True
afg,2085,,,75.06,True,8127.15287,True
afg,2086,,,75.2,True,8326.08578,True
afg,2087,,,75.36,True,8530.02881,True
afg,2088,,,75.49,True,8739.07692,True
afg,2089,,,75.63,True,8953.32473,True
afg,2090,,,75.78,True,9172.86641,True
afg,2091,,,75.92,True,9397.7955,True
afg,2092,,,76.07,True,9628.20479,True
afg,2093,,,76.21,True,9864.18612,True
afg,2094,,,76.36,True,10105.83025,True
afg,2095,,,76.5,True,10353.22669,True
afg,2096,,,76.65,True,10606.46351,True
afg,2097,,,76.8,True,10865.62717,True
afg,2098,,,76.95,True,11130.80231,True
afg,2099,,,77.1,True,11402.07162,True
afg,2100,,,77.25,True,11679.5156,True
ago,1800,57.7,False,26.98,False,435.23259,False
ago,1801,57.7,False,26.98,False,436.64111,False
ago,1802,57.7,False,26.98,False,438.75389,False
ago,1803,57.7,False,26.98,False,440.86667,False
ago,1804,57.7,False,26.98,False,442.27519,False
ago,1805,57.7,False,26.98,False,444.38797,False
ago,1806,57.7,False,26.98,False,446.50074,False
ago,1807,57.7,False,26.98,False,448.61352,False
ago,1808,57.7,False,26.98,False,450.7263,False
ago,1809,57.7,False,26.98,False,452.13482,False
ago,1810,57.7,False,26.98,False,454.2476,False
ago,1811,57.7,False,26.98,False,456.36038,False
ago,1812,57.7,False,26.98,False,458.47316,False
ago,1813,57.7,False,26.98,False,460.58594,False
ago,1814,57.7,False,26.98,False,462.69872,False
ago,1815,57.7,False,26.98,False,464.8115,False
ago,1816,57.66,False,26.98,False,466.22002,False
ago,1817,57.58,False,26.98,False,468.3328,False
ago,1818,57.47,False,26.98,False,470.44558,False
ago,1819,57.31,False,26.98,False,472.55836,False
ago,1820,57.12,False,26.98,False,474.67114,False
ago,1821,56.89,False,26.98,False,476.78392,False
ago,1822,56.62,False,26.98,False,478.8967,False
ago,1823,56.32,False,26.98,False,481.00948,False
ago,1824,55.98,False,26.98,False,483.12226,False
ago,1825,55.6,False,26.98,False,485.23504,False
ago,1826,55.18,False,26.98,False,487.34782,False
ago,1827,54.77,False,26.98,False,489.4606,False
ago,1828,54.36,False,26.98,False,491.57338,False
ago,1829,53.96,False,26.98,False,493.68615,False
ago,1830,53.55,False,26.98,False,495.79893,False
ago,1831,53.16,False,26.98,False,498.61597,False
ago,1832,52.76,False,26.98,False,500.72875,False
ago,1833,52.37,False,26.98,False,502.84153,False
ago,1834,51.97,False,26.98,False,504.95431,False
ago,1835,51.59,False,26.98,False,507.06709,False
ago,1836,51.2,False,26.98,False,509.17987,False
ago,1837,50.82,False,26.98,False,511.29265,False
ago,1838,50.44,False,26.98,False,514.10969,False
ago,1839,50.07,False,26.98,False,516.22247,False
ago,1840,49.69,False,26.98,False,518.33525,False
ago,1841,49.32,False,26.98,False,520.44803,False
ago,1842,48.95,False,26.98,False,523.26507,False
ago,1843,48.59,False,26.98,False,525.37785,False
ago,1844,48.23,False,26.98,False,527.49063,False
ago,1845,47.87,False,26.98,False,529.60341,False
ago,1846,47.51,False,26.98,False,532.42045,False
ago,1847,47.16,False,26.98,False,534.53323,False
ago,1848,46.8,False,26.98,False,536.64601,False
ago,1849,46.45,False,26.98,False,539.46304,False
ago,1850,46.11,False,26.98,False,541.57582,False
ago,1851,45.76,False,27.11,False,544.39286,False
ago,1852,45.42,False,27.24,False,546.50564,False
ago,1853,45.08,False,27.37,False,548.61842,False
ago,1854,44.75,False,27.5,False,551.43546,False
ago,1855,44.41,False,27.63,False,553.54824,False
ago,1856,44.08,False,27.76,False,556.36528,False
ago,1857,43.75,False,27.89,False,558.47806,False
ago,1858,43.43,False,28.03,False,561.2951,False
ago,1859,43.1,False,28.16,False,563.40788,False
ago,1860,42.78,False,28.29,False,566.22492,False
ago,1861,42.46,False,28.42,False,568.3377,False
ago,1862,42.15,False,28.55,False,571.15474,False
ago,1863,41.83,False,28.68,False,573.26752,False
ago,1864,41.52,False,28.81,False,576.08456,False
ago,1865,41.21,False,28.94,False,578.9016,False
ago,1866,40.9,False,29.07,False,581.01438,False
ago,1867,40.6,False,29.2,False,583.83142,False
ago,1868,40.3,False,29.33,False,585.94419,False
ago,1869,40.0,False,29.46,False,588.76123,False
ago,1870,39.7,False,29.59,False,591.57827,False
ago,1871,39.4,False,29.72,False,594.39531,False
ago,1872,39.11,False,29.86,False,596.50809,False
ago,1873,38.82,False,29.99,False,599.32513,False
ago,1874,38.53,False,30.12,False,602.14217,False
ago,1875,38.24,False,30.25,False,604.25495,False
ago,1876,37.95,False,30.38,False,607.07199,False
ago,1877,37.67,False,30.51,False,609.88903,False
ago,1878,37.39,False,30.64,False,612.70607,False
ago,1879,37.11,False,30.77,False,615.52311,False
ago,1880,36.83,False,30.9,False,618.34015,False
ago,1881,36.56,False,31.03,False,620.45293,False
ago,1882,36.29,False,31.16,False,623.26997,False
ago,1883,36.02,False,31.29,False,626.08701,False
ago,1884,35.75,False,31.42,False,628.90405,False
ago,1885,35.48,False,31.55,False,631.72109,False
ago,1886,35.29,False,31.69,False,634.53812,False
ago,1887,35.19,False,31.82,False,637.35516,False
ago,1888,35.16,False,31.95,False,640.1722,False
ago,1889,35.21,False,32.08,False,642.98924,False
ago,1890,35.35,False,32.21,False,645.80628,False
ago,1891,35.57,False,32.34,False,648.62332,False
ago,1892,35.87,False,32.47,False,651.44036,False
ago,1893,36.26,False,32.6,False,654.2574,False
ago,1894,36.73,False,32.73,False,657.07444,False
ago,1895,37.29,False,32.86,False,659.89148,False
ago,1896,37.94,False,32.99,False,662.70852,False
ago,1897,38.6,False,33.12,False,666.22982,False
ago,1898,39.26,False,33.25,False,669.04686,False
ago,1899,39.95,False,33.38,False,671.8639,False
ago,1900,40.64,False,33.52,False,674.68094,False
ago,1901,41.34,False,33.65,False,677.49798,False
ago,1902,42.06,False,33.78,False,681.01927,False
ago,1903,42.79,False,33.91,False,683.83631,False
ago,1904,43.53,False,34.04,False,686.65335,False
ago,1905,44.29,False,34.17,False,689.47039,False
ago,1906,45.04,False,34.3,False,692.99169,False
ago,1907,45.79,False,34.43,False,695.80873,False
ago,1908,46.54,False,34.56,False,698.62577,False
ago,1909,47.28,False,34.69,False,702.14707,False
ago,1910,48.02,False,34.82,False,704.96411,False
ago,1911,48.76,False,34.95,False,708.48541,False
ago,1912,49.49,False,35.08,False,711.30245,False
ago,1913,50.22,False,35.21,False,714.11949,False
ago,1914,50.95,False,35.34,False,735.95154,False
ago,1915,51.67,False,35.48,False,757.7836,False
ago,1916,52.38,False,35.61,False,780.31991,False
ago,1917,53.11,False,35.74,False,803.56049,False
ago,1918,53.84,False,13.87,False,826.80106,False
ago,1919,54.59,False,36.0,False,851.45016,False
ago,1920,55.34,False,36.13,False,876.80351,False
ago,1921,56.11,False,36.26,False,904.97391,False
ago,1922,56.89,False,36.39,False,933.84856,False
ago,1923,57.67,False,36.52,False,963.42747,False
ago,1924,58.47,False,36.65,False,994.41491,False
ago,1925,59.18,False,36.78,False,1026.1066,False
ago,1926,59.79,False,36.91,False,1058.50255,False
ago,1927,60.31,False,37.04,False,1092.30703,False
ago,1928,60.73,False,37.17,False,1126.81576,False
ago,1929,61.06,False,37.31,False,1162.73301,False
ago,1930,61.3,False,37.44,False,1200.05878,False
ago,1931,61.43,False,37.57,False,1238.08882,False
ago,1932,61.47,False,37.7,False,1276.82311,False
ago,1933,61.41,False,37.83,False,1317.67018,False
ago,1934,61.25,False,37.96,False,1359.22151,False
ago,1935,60.98,False,38.09,False,1402.88562,False
ago,1936,60.72,False,38.22,False,1447.25399,False
ago,1937,60.46,False,38.35,False,1493.03088,False
ago,1938,60.2,False,38.48,False,1540.21629,False
ago,1939,59.95,False,38.61,False,1589.51448,False
ago,1940,59.69,False,38.74,False,1639.51693,False
ago,1941,59.43,False,39.41,False,1709.72207,False
ago,1942,59.18,False,40.09,False,1782.68005,False
ago,1943,58.93,False,40.76,False,1859.18419,False
ago,1944,58.67,False,41.43,False,1938.59044,False
ago,1945,58.42,False,42.11,False,2020.96784,False
ago,1946,58.17,False,42.79,False,2107.13742,False
ago,1947,57.92,False,43.48,False,2197.19495,False
ago,1948,57.67,False,44.17,False,2291.23805,False
ago,1949,57.42,False,44.88,False,2388.59127,False
ago,1950,57.18,False,45.57,False,2490.89782,False
ago,1951,56.98,False,45.57,False,2574.58101,False
ago,1952,56.77,False,45.57,False,2662.80365,False
ago,1953,56.67,False,45.56,False,2752.61874,False
ago,1954,56.57,False,45.56,False,2665.81276,False
ago,1955,56.47,False,45.54,False,2866.63152,False
ago,1956,56.37,False,45.68,False,2800.71038,False
ago,1957,56.27,False,45.8,False,3053.08099,False
ago,1958,56.17,False,45.88,False,3198.93804,False
ago,1959,56.07,False,46.06,False,3192.28289,False
ago,1960,55.97,False,46.25,False,3299.10986,False
ago,1961,55.87,False,44.81,False,3715.08124,False
ago,1962,55.77,False,44.99,False,3591.11662,False
ago,1963,55.67,False,45.17,False,3752.32246,False
ago,1964,55.57,False,45.37,False,4149.28388,False
ago,1965,55.47,False,45.58,False,4432.34698,False
ago,1966,55.37,False,45.78,False,4659.35789,False
ago,1967,55.37,False,45.98,False,4899.61582,False
ago,1968,55.27,False,46.19,False,4793.71948,False
ago,1969,55.07,False,46.39,False,4899.52253,False
ago,1970,54.97,False,46.57,False,5177.92272,False
ago,1971,54.87,False,46.79,False,5242.92733,False
ago,1972,54.77,False,46.95,False,5200.84498,False
ago,1973,54.67,False,47.16,False,5482.57967,False
ago,1974,54.57,False,47.36,False,5392.54527,False
ago,1975,54.57,False,47.46,False,4130.95715,False
ago,1976,54.47,False,47.54,False,3791.32805,False
ago,1977,54.37,False,47.66,False,3779.39869,False
ago,1978,54.27,False,47.82,False,3698.78903,False
ago,1979,54.17,False,47.97,False,3689.98974,False
ago,1980,54.07,False,48.13,False,3728.6418,False
ago,1981,53.97,False,48.21,False,3762.89756,False
ago,1982,53.87,False,48.24,False,3796.44411,False
ago,1983,53.77,False,48.22,False,3894.00671,False
ago,1984,53.67,False,48.38,False,4106.17906,False
ago,1985,53.56,False,48.56,False,4028.06224,False
ago,1986,53.46,False,48.56,False,4001.2767,False
ago,1987,53.36,False,48.65,False,4325.11914,False
ago,1988,53.26,False,48.59,False,4797.37025,False
ago,1989,53.16,False,49.37,False,4936.12458,False
ago,1990,53.06,False,49.67,False,4974.52806,False
ago,1991,52.96,False,50.31,False,5038.18813,False
ago,1992,52.96,False,50.34,False,4750.38909,False
ago,1993,52.86,False,48.98,False,3608.83245,False
ago,1994,52.76,False,50.33,False,3649.03251,False
ago,1995,52.66,False,51.16,False,4176.13396,False
ago,1996,52.56,False,51.66,False,4710.75499,False
ago,1997,52.46,False,51.65,False,5012.3417,False
ago,1998,52.36,False,50.62,False,5198.37712,False
ago,1999,52.26,False,51.92,False,5256.21105,False
ago,2000,51.96,False,52.78,False,5352.49132,False
ago,2001,50.7,False,53.44,False,5500.42866,False
ago,2002,49.48,False,54.48,False,6149.13438,False
ago,2003,48.28,False,55.09,False,6223.38333,False
ago,2004,47.11,False,55.53,False,6749.75485,False
ago,2005,45.97,False,56.35,False,7592.30709,False
ago,2006,44.86,False,56.96,False,8283.14745,False
ago,2007,43.78,False,57.95,False,9191.41108,False
ago,2008,42.72,False,58.76,False,9889.65518,False
ago,2009,43.51,False,59.49,False,9626.73739,False
ago,2010,44.31,False,60.21,False,9672.83922,False
ago,2011,45.12,False,60.84,False,9627.0206,False
ago,2012,45.95,False,61.44,False,10051.33991,False
ago,2013,46.8,False,62.13,False,10150.9161,False
ago,2014,47.66,False,63.01,False,10250.5924,False
ago,2015,48.54,False,63.52,False,9980.92988,False
ago,2016,49.43,False,63.87,False,9381.80973,False
ago,2017,50.34,False,64.24,False,9042.11713,False
ago,2018,51.27,False,64.63,False,8620.21466,False
ago,2019,51.27,False,65.08,False,8274.54256,False
ago,2020,52.07,False,64.88,False,7556.96793,False
ago,2021,53.03,True,64.24,False,7408.12659,False
ago,2022,53.75,True,64.53,False,7397.48643,False
ago,2023,54.29,True,65.9,False,7250.4027,False
ago,2024,54.7,True,66.1,True,7344.14538,False
ago,2025,54.39,True,66.3,True,7457.17479,True
ago,2026,54.09,True,66.49,True,7515.27511,True
ago,2027,53.78,True,66.67,True,7613.95044,True
ago,2028,53.48,True,66.86,True,7754.24369,True
ago,2029,53.18,True,67.05,True,7927.26342,True
ago,2030,52.87,True,67.24,True,8134.95772,True
ago,2031,52.57,True,67.42,True,8334.4128,True
ago,2032,52.27,True,67.6,True,8538.69725,True
ago,2033,51.96,True,67.77,True,8747.8901,True
ago,2034,51.96,True,67.95,True,8962.06933,True
ago,2035,51.96,True,68.11,True,9181.31167,True
ago,2036,51.96,True,68.28,True,9405.6925,True
ago,2037,51.96,True,68.44,True,9635.28565,True
ago,2038,51.96,True,68.62,True,9870.16325,True
ago,2039,51.96,True,68.78,True,10110.39557,True
ago,2040,51.96,True,68.94,True,10356.05087,True
ago,2041,51.96,True,69.1,True,10607.19516,True
ago,2042,51.96,True,69.25,True,10863.8921,True
ago,2043,51.96,True,69.4,True,11126.2028,True
ago,2044,51.96,True,69.56,True,11394.18563,True
ago,2045,51.96,True,69.71,True,11667.89603,True
ago,2046,51.96,True,69.86,True,11947.38639,True
ago,2047,51.96,True,70.02,True,12232.70579,True
ago,2048,51.96,True,70.17,True,12523.89989,True
ago,2049,51.96,True,70.31,True,12821.01071,True
ago,2050,51.96,True,70.46,True,13124.07647,True
ago,2051,,,70.6,True,13433.13144,True
